t1_win_rate,t1_recent_win_rate,t1_titles,t1_toss_win_rate,t1_toss2win_rate,t1_seasons,t2_win_rate,t2_recent_win_rate,t2_titles,t2_toss_win_rate,t2_toss2win_rate,t2_seasons,toss_winner_is_t1,team1_wins,team1,team2,season
0.4611,0.3415,0.0,0.45,0.4938,11.0,0.4545,0.4524,0.0,0.4602,0.4198,11.0,1,0,Royal Challengers Bangalore,Kings XI Punjab,2020
0.5278,0.5217,1.0,0.4259,0.5,7.0,0.5625,0.5625,0.0,0.625,0.6,1.0,0,1,Sunrisers Hyderabad,Delhi Capitals,2020
0.6098,0.6364,3.0,0.5427,0.6404,9.0,0.4966,0.4138,1.0,0.5442,0.5125,9.0,1,0,Chennai Super Kings,Rajasthan Royals,2020
0.4611,0.3415,0.0,0.45,0.4938,11.0,0.5278,0.5217,1.0,0.4259,0.5,7.0,0,1,Royal Challengers Bangalore,Sunrisers Hyderabad,2020
0.5625,0.5625,0.0,0.625,0.6,1.0,0.5722,0.5745,4.0,0.5241,0.5612,11.0,0,0,Delhi Capitals,Mumbai Indians,2020
0.5169,0.5217,2.0,0.5169,0.5761,11.0,0.6098,0.6364,3.0,0.5427,0.6404,9.0,0,0,Kolkata Knight Riders,Chennai Super Kings,2020
0.4545,0.4524,0.0,0.4602,0.4198,11.0,0.4966,0.4138,1.0,0.5442,0.5125,9.0,0,0,Kings XI Punjab,Rajasthan Royals,2020
0.5722,0.5745,4.0,0.5241,0.5612,11.0,0.5278,0.5217,1.0,0.4259,0.5,7.0,1,1,Mumbai Indians,Sunrisers Hyderabad,2020
0.5625,0.5625,0.0,0.625,0.6,1.0,0.6098,0.6364,3.0,0.5427,0.6404,9.0,0,1,Delhi Capitals,Chennai Super Kings,2020
0.4611,0.3415,0.0,0.45,0.4938,11.0,0.5169,0.5217,2.0,0.5169,0.5761,11.0,1,1,Royal Challengers Bangalore,Kolkata Knight Riders,2020
0.5722,0.5745,4.0,0.5241,0.5612,11.0,0.4966,0.4138,1.0,0.5442,0.5125,9.0,1,0,Mumbai Indians,Rajasthan Royals,2020
0.5278,0.5217,1.0,0.4259,0.5,7.0,0.4545,0.4524,0.0,0.4602,0.4198,11.0,1,1,Sunrisers Hyderabad,Kings XI Punjab,2020
0.5625,0.5625,0.0,0.625,0.6,1.0,0.4966,0.4138,1.0,0.5442,0.5125,9.0,1,1,Delhi Capitals,Rajasthan Royals,2020
0.4611,0.3415,0.0,0.45,0.4938,11.0,0.6098,0.6364,3.0,0.5427,0.6404,9.0,1,0,Royal Challengers Bangalore,Chennai Super Kings,2020
0.5278,0.5217,1.0,0.4259,0.5,7.0,0.5169,0.5217,2.0,0.5169,0.5761,11.0,1,0,Sunrisers Hyderabad,Kolkata Knight Riders,2020
0.5625,0.5625,0.0,0.625,0.6,1.0,0.4545,0.4524,0.0,0.4602,0.4198,11.0,1,0,Delhi Capitals,Kings XI Punjab,2020
0.4611,0.3415,0.0,0.45,0.4938,11.0,0.5722,0.5745,4.0,0.5241,0.5612,11.0,0,0,Royal Challengers Bangalore,Mumbai Indians,2020
0.5722,0.5745,4.0,0.5241,0.5612,11.0,0.5625,0.5625,0.0,0.625,0.6,1.0,0,1,Mumbai Indians,Delhi Capitals,2020
0.4611,0.3415,0.0,0.45,0.4938,11.0,0.5278,0.5217,1.0,0.4259,0.5,7.0,0,0,Royal Challengers Bangalore,Sunrisers Hyderabad,2020
0.5625,0.5625,0.0,0.625,0.6,1.0,0.5278,0.5217,1.0,0.4259,0.5,7.0,1,1,Delhi Capitals,Sunrisers Hyderabad,2020
0.5625,0.5625,0.0,0.625,0.6,1.0,0.5722,0.5745,4.0,0.5241,0.5612,11.0,1,0,Delhi Capitals,Mumbai Indians,2020
0.5813,0.587,5.0,0.5222,0.566,12.0,0.4564,0.3953,0.0,0.4462,0.4828,12.0,0,0,Mumbai Indians,Royal Challengers Bangalore,2021
0.5955,0.5745,3.0,0.5449,0.6289,10.0,0.5152,0.5152,0.0,0.6061,0.45,2.0,0,0,Chennai Super Kings,Delhi Capitals,2021
0.5104,0.4773,2.0,0.5104,0.5612,12.0,0.5242,0.5,1.0,0.4597,0.5088,8.0,0,1,Kolkata Knight Riders,Sunrisers Hyderabad,2021
0.5813,0.587,5.0,0.5222,0.566,12.0,0.5104,0.4773,2.0,0.5104,0.5612,12.0,0,1,Mumbai Indians,Kolkata Knight Riders,2021
0.4564,0.3953,0.0,0.4462,0.4828,12.0,0.5242,0.5,1.0,0.4597,0.5088,8.0,0,1,Royal Challengers Bangalore,Sunrisers Hyderabad,2021
0.5152,0.5152,0.0,0.6061,0.45,2.0,0.4907,0.4186,1.0,0.5404,0.4943,10.0,0,0,Delhi Capitals,Rajasthan Royals,2021
0.5813,0.587,5.0,0.5222,0.566,12.0,0.5242,0.5,1.0,0.4597,0.5088,8.0,1,1,Mumbai Indians,Sunrisers Hyderabad,2021
0.4564,0.3953,0.0,0.4462,0.4828,12.0,0.5104,0.4773,2.0,0.5104,0.5612,12.0,1,1,Royal Challengers Bangalore,Kolkata Knight Riders,2021
0.5955,0.5745,3.0,0.5449,0.6289,10.0,0.4907,0.4186,1.0,0.5404,0.4943,10.0,0,1,Chennai Super Kings,Rajasthan Royals,2021
0.5813,0.587,5.0,0.5222,0.566,12.0,0.5152,0.5152,0.0,0.6061,0.45,2.0,1,0,Mumbai Indians,Delhi Capitals,2021
0.5955,0.5745,3.0,0.5449,0.6289,10.0,0.5104,0.4773,2.0,0.5104,0.5612,12.0,0,1,Chennai Super Kings,Kolkata Knight Riders,2021
0.4907,0.4186,1.0,0.5404,0.4943,10.0,0.4564,0.3953,0.0,0.4462,0.4828,12.0,0,0,Rajasthan Royals,Royal Challengers Bangalore,2021
0.5104,0.4773,2.0,0.5104,0.5612,12.0,0.4907,0.4186,1.0,0.5404,0.4943,10.0,0,0,Kolkata Knight Riders,Rajasthan Royals,2021
0.5955,0.5745,3.0,0.5449,0.6289,10.0,0.4564,0.3953,0.0,0.4462,0.4828,12.0,1,1,Chennai Super Kings,Royal Challengers Bangalore,2021
0.5152,0.5152,0.0,0.6061,0.45,2.0,0.5242,0.5,1.0,0.4597,0.5088,8.0,1,0,Delhi Capitals,Sunrisers Hyderabad,2021
0.4564,0.3953,0.0,0.4462,0.4828,12.0,0.5152,0.5152,0.0,0.6061,0.45,2.0,0,1,Royal Challengers Bangalore,Delhi Capitals,2021
0.5242,0.5,1.0,0.4597,0.5088,8.0,0.5955,0.5745,3.0,0.5449,0.6289,10.0,1,0,Sunrisers Hyderabad,Chennai Super Kings,2021
0.4907,0.4186,1.0,0.5404,0.4943,10.0,0.5813,0.587,5.0,0.5222,0.566,12.0,0,0,Rajasthan Royals,Mumbai Indians,2021
0.5104,0.4773,2.0,0.5104,0.5612,12.0,0.5152,0.5152,0.0,0.6061,0.45,2.0,0,0,Kolkata Knight Riders,Delhi Capitals,2021
0.5955,0.5745,3.0,0.5449,0.6289,10.0,0.5813,0.587,5.0,0.5222,0.566,12.0,0,0,Chennai Super Kings,Mumbai Indians,2021
0.4907,0.4186,1.0,0.5404,0.4943,10.0,0.5242,0.5,1.0,0.4597,0.5088,8.0,0,1,Rajasthan Royals,Sunrisers Hyderabad,2021
0.4564,0.3953,0.0,0.4462,0.4828,12.0,0.5104,0.4773,2.0,0.5104,0.5612,12.0,1,0,Royal Challengers Bangalore,Kolkata Knight Riders,2021
0.5813,0.587,5.0,0.5222,0.566,12.0,0.5242,0.5,1.0,0.4597,0.5088,8.0,1,1,Mumbai Indians,Sunrisers Hyderabad,2021
0.5955,0.5745,3.0,0.5449,0.6289,10.0,0.4907,0.4186,1.0,0.5404,0.4943,10.0,0,0,Chennai Super Kings,Rajasthan Royals,2021
0.5242,0.5,1.0,0.4597,0.5088,8.0,0.5955,0.5745,3.0,0.5449,0.6289,10.0,0,0,Sunrisers Hyderabad,Chennai Super Kings,2021
0.5152,0.5152,0.0,0.6061,0.45,2.0,0.5104,0.4773,2.0,0.5104,0.5612,12.0,0,0,Delhi Capitals,Kolkata Knight Riders,2021
0.4907,0.4186,1.0,0.5404,0.4943,10.0,0.5813,0.587,5.0,0.5222,0.566,12.0,0,0,Rajasthan Royals,Mumbai Indians,2021
0.5242,0.5,1.0,0.4597,0.5088,8.0,0.4564,0.3953,0.0,0.4462,0.4828,12.0,0,1,Sunrisers Hyderabad,Royal Challengers Bangalore,2021
0.5813,0.587,5.0,0.5222,0.566,12.0,0.5104,0.4773,2.0,0.5104,0.5612,12.0,0,0,Mumbai Indians,Kolkata Knight Riders,2021
0.5152,0.5152,0.0,0.6061,0.45,2.0,0.4907,0.4186,1.0,0.5404,0.4943,10.0,0,1,Delhi Capitals,Rajasthan Royals,2021
0.5104,0.4773,2.0,0.5104,0.5612,12.0,0.5955,0.5745,3.0,0.5449,0.6289,10.0,1,0,Kolkata Knight Riders,Chennai Super Kings,2021
0.4907,0.4186,1.0,0.5404,0.4943,10.0,0.5242,0.5,1.0,0.4597,0.5088,8.0,1,0,Rajasthan Royals,Sunrisers Hyderabad,2021
0.5152,0.5152,0.0,0.6061,0.45,2.0,0.4564,0.3953,0.0,0.4462,0.4828,12.0,0,0,Delhi Capitals,Royal Challengers Bangalore,2021
0.4907,0.4186,1.0,0.5404,0.4943,10.0,0.4564,0.3953,0.0,0.4462,0.4828,12.0,0,0,Rajasthan Royals,Royal Challengers Bangalore,2021
0.5955,0.5745,3.0,0.5449,0.6289,10.0,0.5813,0.587,5.0,0.5222,0.566,12.0,1,1,Chennai Super Kings,Mumbai Indians,2021
0.5242,0.5,1.0,0.4597,0.5088,8.0,0.5152,0.5152,0.0,0.6061,0.45,2.0,1,0,Sunrisers Hyderabad,Delhi Capitals,2021
0.5104,0.4773,2.0,0.5104,0.5612,12.0,0.4907,0.4186,1.0,0.5404,0.4943,10.0,0,1,Kolkata Knight Riders,Rajasthan Royals,2021
0.4564,0.3953,0.0,0.4462,0.4828,12.0,0.5813,0.587,5.0,0.5222,0.566,12.0,0,1,Royal Challengers Bangalore,Mumbai Indians,2021
0.5242,0.5,1.0,0.4597,0.5088,8.0,0.5104,0.4773,2.0,0.5104,0.5612,12.0,1,0,Sunrisers Hyderabad,Kolkata Knight Riders,2021
0.5955,0.5745,3.0,0.5449,0.6289,10.0,0.5152,0.5152,0.0,0.6061,0.45,2.0,0,0,Chennai Super Kings,Delhi Capitals,2021
0.5813,0.587,5.0,0.5222,0.566,12.0,0.5152,0.5152,0.0,0.6061,0.45,2.0,0,0,Mumbai Indians,Delhi Capitals,2021
0.4564,0.3953,0.0,0.4462,0.4828,12.0,0.5955,0.5745,3.0,0.5449,0.6289,10.0,0,0,Royal Challengers Bangalore,Chennai Super Kings,2021
0.5152,0.5152,0.0,0.6061,0.45,2.0,0.5955,0.5745,3.0,0.5449,0.6289,10.0,0,0,Delhi Capitals,Chennai Super Kings,2021
0.4564,0.3953,0.0,0.4462,0.4828,12.0,0.5104,0.4773,2.0,0.5104,0.5612,12.0,1,0,Royal Challengers Bangalore,Kolkata Knight Riders,2021
0.5152,0.5152,0.0,0.6061,0.45,2.0,0.5104,0.4773,2.0,0.5104,0.5612,12.0,0,0,Delhi Capitals,Kolkata Knight Riders,2021
0.5955,0.5745,3.0,0.5449,0.6289,10.0,0.5104,0.4773,2.0,0.5104,0.5612,12.0,0,1,Chennai Super Kings,Kolkata Knight Riders,2021
0.6031,0.5745,4.0,0.5309,0.6505,11.0,0.512,0.4667,2.0,0.5072,0.5566,13.0,0,0,Chennai Super Kings,Kolkata Knight Riders,2022
0.576,0.6087,5.0,0.5253,0.5789,13.0,0.5306,0.5306,0.0,0.5714,0.5357,3.0,0,0,Mumbai Indians,Delhi Capitals,2022
0.4667,0.4545,0.0,0.4619,0.4948,13.0,0.4286,0.4286,0.0,0.3571,0.6,1.0,0,0,Royal Challengers Bangalore,Punjab Kings,2022
0.48,0.381,1.0,0.5429,0.4842,11.0,0.4928,0.3778,1.0,0.4638,0.4531,9.0,0,1,Rajasthan Royals,Sunrisers Hyderabad,2022
0.512,0.4667,2.0,0.5072,0.5566,13.0,0.4667,0.4545,0.0,0.4619,0.4948,13.0,0,0,Kolkata Knight Riders,Royal Challengers Bangalore,2022
0.4286,0.4286,0.0,0.3571,0.6,1.0,0.512,0.4667,2.0,0.5072,0.5566,13.0,0,0,Punjab Kings,Kolkata Knight Riders,2022
0.48,0.381,1.0,0.5429,0.4842,11.0,0.576,0.6087,5.0,0.5253,0.5789,13.0,0,1,Rajasthan Royals,Mumbai Indians,2022
0.4286,0.4286,0.0,0.3571,0.6,1.0,0.6031,0.5745,4.0,0.5309,0.6505,11.0,0,1,Punjab Kings,Chennai Super Kings,2022
0.48,0.381,1.0,0.5429,0.4842,11.0,0.4667,0.4545,0.0,0.4619,0.4948,13.0,0,0,Rajasthan Royals,Royal Challengers Bangalore,2022
0.576,0.6087,5.0,0.5253,0.5789,13.0,0.512,0.4667,2.0,0.5072,0.5566,13.0,0,0,Mumbai Indians,Kolkata Knight Riders,2022
0.6031,0.5745,4.0,0.5309,0.6505,11.0,0.4928,0.3778,1.0,0.4638,0.4531,9.0,0,0,Chennai Super Kings,Sunrisers Hyderabad,2022
0.576,0.6087,5.0,0.5253,0.5789,13.0,0.4667,0.4545,0.0,0.4619,0.4948,13.0,0,0,Mumbai Indians,Royal Challengers Bangalore,2022
0.5306,0.5306,0.0,0.5714,0.5357,3.0,0.512,0.4667,2.0,0.5072,0.5566,13.0,0,1,Delhi Capitals,Kolkata Knight Riders,2022
0.6031,0.5745,4.0,0.5309,0.6505,11.0,0.4667,0.4545,0.0,0.4619,0.4948,13.0,0,1,Chennai Super Kings,Royal Challengers Bangalore,2022
0.4286,0.4286,0.0,0.3571,0.6,1.0,0.576,0.6087,5.0,0.5253,0.5789,13.0,0,1,Punjab Kings,Mumbai Indians,2022
0.512,0.4667,2.0,0.5072,0.5566,13.0,0.4928,0.3778,1.0,0.4638,0.4531,9.0,0,0,Kolkata Knight Riders,Sunrisers Hyderabad,2022
0.4667,0.4545,0.0,0.4619,0.4948,13.0,0.5306,0.5306,0.0,0.5714,0.5357,3.0,0,1,Royal Challengers Bangalore,Delhi Capitals,2022
0.4286,0.4286,0.0,0.3571,0.6,1.0,0.4928,0.3778,1.0,0.4638,0.4531,9.0,0,0,Punjab Kings,Sunrisers Hyderabad,2022
0.48,0.381,1.0,0.5429,0.4842,11.0,0.512,0.4667,2.0,0.5072,0.5566,13.0,0,1,Rajasthan Royals,Kolkata Knight Riders,2022
0.4286,0.4286,0.0,0.3571,0.6,1.0,0.5306,0.5306,0.0,0.5714,0.5357,3.0,0,0,Punjab Kings,Delhi Capitals,2022
0.576,0.6087,5.0,0.5253,0.5789,13.0,0.6031,0.5745,4.0,0.5309,0.6505,11.0,0,0,Mumbai Indians,Chennai Super Kings,2022
0.48,0.381,1.0,0.5429,0.4842,11.0,0.5306,0.5306,0.0,0.5714,0.5357,3.0,0,1,Rajasthan Royals,Delhi Capitals,2022
0.4667,0.4545,0.0,0.4619,0.4948,13.0,0.4928,0.3778,1.0,0.4638,0.4531,9.0,0,0,Royal Challengers Bangalore,Sunrisers Hyderabad,2022
0.4286,0.4286,0.0,0.3571,0.6,1.0,0.6031,0.5745,4.0,0.5309,0.6505,11.0,0,1,Punjab Kings,Chennai Super Kings,2022
0.48,0.381,1.0,0.5429,0.4842,11.0,0.4667,0.4545,0.0,0.4619,0.4948,13.0,0,1,Rajasthan Royals,Royal Challengers Bangalore,2022
0.512,0.4667,2.0,0.5072,0.5566,13.0,0.5306,0.5306,0.0,0.5714,0.5357,3.0,0,0,Kolkata Knight Riders,Delhi Capitals,2022
0.48,0.381,1.0,0.5429,0.4842,11.0,0.576,0.6087,5.0,0.5253,0.5789,13.0,0,0,Rajasthan Royals,Mumbai Indians,2022
0.6031,0.5745,4.0,0.5309,0.6505,11.0,0.4928,0.3778,1.0,0.4638,0.4531,9.0,0,1,Chennai Super Kings,Sunrisers Hyderabad,2022
0.48,0.381,1.0,0.5429,0.4842,11.0,0.512,0.4667,2.0,0.5072,0.5566,13.0,0,0,Rajasthan Royals,Kolkata Knight Riders,2022
0.4667,0.4545,0.0,0.4619,0.4948,13.0,0.6031,0.5745,4.0,0.5309,0.6505,11.0,0,1,Royal Challengers Bangalore,Chennai Super Kings,2022
0.5306,0.5306,0.0,0.5714,0.5357,3.0,0.4928,0.3778,1.0,0.4638,0.4531,9.0,0,1,Delhi Capitals,Sunrisers Hyderabad,2022
0.4286,0.4286,0.0,0.3571,0.6,1.0,0.48,0.381,1.0,0.5429,0.4842,11.0,1,0,Punjab Kings,Rajasthan Royals,2022
0.4667,0.4545,0.0,0.4619,0.4948,13.0,0.4928,0.3778,1.0,0.4638,0.4531,9.0,1,1,Royal Challengers Bangalore,Sunrisers Hyderabad,2022
0.6031,0.5745,4.0,0.5309,0.6505,11.0,0.5306,0.5306,0.0,0.5714,0.5357,3.0,0,1,Chennai Super Kings,Delhi Capitals,2022
0.512,0.4667,2.0,0.5072,0.5566,13.0,0.576,0.6087,5.0,0.5253,0.5789,13.0,0,1,Kolkata Knight Riders,Mumbai Indians,2022
0.48,0.381,1.0,0.5429,0.4842,11.0,0.5306,0.5306,0.0,0.5714,0.5357,3.0,0,0,Rajasthan Royals,Delhi Capitals,2022
0.6031,0.5745,4.0,0.5309,0.6505,11.0,0.576,0.6087,5.0,0.5253,0.5789,13.0,0,0,Chennai Super Kings,Mumbai Indians,2022
0.4286,0.4286,0.0,0.3571,0.6,1.0,0.4667,0.4545,0.0,0.4619,0.4948,13.0,0,1,Punjab Kings,Royal Challengers Bangalore,2022
0.512,0.4667,2.0,0.5072,0.5566,13.0,0.4928,0.3778,1.0,0.4638,0.4531,9.0,1,1,Kolkata Knight Riders,Sunrisers Hyderabad,2022
0.5306,0.5306,0.0,0.5714,0.5357,3.0,0.4286,0.4286,0.0,0.3571,0.6,1.0,0,1,Delhi Capitals,Punjab Kings,2022
0.4928,0.3778,1.0,0.4638,0.4531,9.0,0.576,0.6087,5.0,0.5253,0.5789,13.0,0,1,Sunrisers Hyderabad,Mumbai Indians,2022
0.6031,0.5745,4.0,0.5309,0.6505,11.0,0.48,0.381,1.0,0.5429,0.4842,11.0,1,0,Chennai Super Kings,Rajasthan Royals,2022
0.5306,0.5306,0.0,0.5714,0.5357,3.0,0.576,0.6087,5.0,0.5253,0.5789,13.0,0,0,Delhi Capitals,Mumbai Indians,2022
0.4928,0.3778,1.0,0.4638,0.4531,9.0,0.4286,0.4286,0.0,0.3571,0.6,1.0,1,0,Sunrisers Hyderabad,Punjab Kings,2022
0.4667,0.4545,0.0,0.4619,0.4948,13.0,0.48,0.381,1.0,0.5429,0.4842,11.0,0,0,Royal Challengers Bangalore,Rajasthan Royals,2022
0.5817,0.4773,4.0,0.524,0.6239,12.0,0.75,0.75,1.0,0.625,0.7,1.0,0,0,Chennai Super Kings,Gujarat Titans,2023
0.4643,0.4643,0.0,0.3214,0.4444,2.0,0.5067,0.4667,2.0,0.5112,0.5614,14.0,0,1,Punjab Kings,Kolkata Knight Riders,2023
0.6,0.6,0.0,0.4667,0.5714,1.0,0.5238,0.5106,0.0,0.5714,0.5278,4.0,0,1,Lucknow Super Giants,Delhi Capitals,2023
0.4896,0.4667,1.0,0.5156,0.4848,12.0,0.4868,0.3864,1.0,0.4868,0.4595,10.0,0,1,Rajasthan Royals,Sunrisers Hyderabad,2023
0.5584,0.5,5.0,0.5325,0.561,14.0,0.4735,0.5217,0.0,0.4646,0.4952,14.0,0,0,Mumbai Indians,Royal Challengers Bangalore,2023
0.5817,0.4773,4.0,0.524,0.6239,12.0,0.6,0.6,0.0,0.4667,0.5714,1.0,0,1,Chennai Super Kings,Lucknow Super Giants,2023
0.5238,0.5106,0.0,0.5714,0.5278,4.0,0.75,0.75,1.0,0.625,0.7,1.0,0,0,Delhi Capitals,Gujarat Titans,2023
0.4643,0.4643,0.0,0.3214,0.4444,2.0,0.4896,0.4667,1.0,0.5156,0.4848,12.0,0,1,Punjab Kings,Rajasthan Royals,2023
0.5067,0.4667,2.0,0.5112,0.5614,14.0,0.4735,0.5217,0.0,0.4646,0.4952,14.0,0,1,Kolkata Knight Riders,Royal Challengers Bangalore,2023
0.4868,0.3864,1.0,0.4868,0.4595,10.0,0.6,0.6,0.0,0.4667,0.5714,1.0,1,0,Sunrisers Hyderabad,Lucknow Super Giants,2023
0.4896,0.4667,1.0,0.5156,0.4848,12.0,0.5238,0.5106,0.0,0.5714,0.5278,4.0,0,1,Rajasthan Royals,Delhi Capitals,2023
0.5584,0.5,5.0,0.5325,0.561,14.0,0.5817,0.4773,4.0,0.524,0.6239,12.0,0,0,Mumbai Indians,Chennai Super Kings,2023
0.75,0.75,1.0,0.625,0.7,1.0,0.5067,0.4667,2.0,0.5112,0.5614,14.0,1,0,Gujarat Titans,Kolkata Knight Riders,2023
0.4643,0.4643,0.0,0.3214,0.4444,2.0,0.4868,0.3864,1.0,0.4868,0.4595,10.0,0,0,Punjab Kings,Sunrisers Hyderabad,2023
0.4735,0.5217,0.0,0.4646,0.4952,14.0,0.6,0.6,0.0,0.4667,0.5714,1.0,0,0,Royal Challengers Bangalore,Lucknow Super Giants,2023
0.5238,0.5106,0.0,0.5714,0.5278,4.0,0.5584,0.5,5.0,0.5325,0.561,14.0,0,0,Delhi Capitals,Mumbai Indians,2023
0.4896,0.4667,1.0,0.5156,0.4848,12.0,0.5817,0.4773,4.0,0.524,0.6239,12.0,0,1,Rajasthan Royals,Chennai Super Kings,2023
0.4643,0.4643,0.0,0.3214,0.4444,2.0,0.75,0.75,1.0,0.625,0.7,1.0,0,0,Punjab Kings,Gujarat Titans,2023
0.4868,0.3864,1.0,0.4868,0.4595,10.0,0.5067,0.4667,2.0,0.5112,0.5614,14.0,0,1,Sunrisers Hyderabad,Kolkata Knight Riders,2023
0.4735,0.5217,0.0,0.4646,0.4952,14.0,0.5238,0.5106,0.0,0.5714,0.5278,4.0,0,1,Royal Challengers Bangalore,Delhi Capitals,2023
0.6,0.6,0.0,0.4667,0.5714,1.0,0.4643,0.4643,0.0,0.3214,0.4444,2.0,0,0,Lucknow Super Giants,Punjab Kings,2023
0.5067,0.4667,2.0,0.5112,0.5614,14.0,0.5584,0.5,5.0,0.5325,0.561,14.0,0,0,Kolkata Knight Riders,Mumbai Indians,2023
0.75,0.75,1.0,0.625,0.7,1.0,0.4896,0.4667,1.0,0.5156,0.4848,12.0,0,0,Gujarat Titans,Rajasthan Royals,2023
0.5817,0.4773,4.0,0.524,0.6239,12.0,0.4735,0.5217,0.0,0.4646,0.4952,14.0,0,1,Chennai Super Kings,Royal Challengers Bangalore,2023
0.5584,0.5,5.0,0.5325,0.561,14.0,0.4868,0.3864,1.0,0.4868,0.4595,10.0,0,1,Mumbai Indians,Sunrisers Hyderabad,2023
0.6,0.6,0.0,0.4667,0.5714,1.0,0.4896,0.4667,1.0,0.5156,0.4848,12.0,0,1,Lucknow Super Giants,Rajasthan Royals,2023
0.4735,0.5217,0.0,0.4646,0.4952,14.0,0.4643,0.4643,0.0,0.3214,0.4444,2.0,0,1,Royal Challengers Bangalore,Punjab Kings,2023
0.5067,0.4667,2.0,0.5112,0.5614,14.0,0.5238,0.5106,0.0,0.5714,0.5278,4.0,0,0,Kolkata Knight Riders,Delhi Capitals,2023
0.4868,0.3864,1.0,0.4868,0.4595,10.0,0.5817,0.4773,4.0,0.524,0.6239,12.0,0,0,Sunrisers Hyderabad,Chennai Super Kings,2023
0.75,0.75,1.0,0.625,0.7,1.0,0.6,0.6,0.0,0.4667,0.5714,1.0,1,1,Gujarat Titans,Lucknow Super Giants,2023
0.4643,0.4643,0.0,0.3214,0.4444,2.0,0.5584,0.5,5.0,0.5325,0.561,14.0,0,1,Punjab Kings,Mumbai Indians,2023
0.4735,0.5217,0.0,0.4646,0.4952,14.0,0.4896,0.4667,1.0,0.5156,0.4848,12.0,0,1,Royal Challengers Bangalore,Rajasthan Royals,2023
0.5817,0.4773,4.0,0.524,0.6239,12.0,0.5067,0.4667,2.0,0.5112,0.5614,14.0,0,1,Chennai Super Kings,Kolkata Knight Riders,2023
0.5238,0.5106,0.0,0.5714,0.5278,4.0,0.4868,0.3864,1.0,0.4868,0.4595,10.0,1,1,Delhi Capitals,Sunrisers Hyderabad,2023
0.75,0.75,1.0,0.625,0.7,1.0,0.5584,0.5,5.0,0.5325,0.561,14.0,0,1,Gujarat Titans,Mumbai Indians,2023
0.5067,0.4667,2.0,0.5112,0.5614,14.0,0.4735,0.5217,0.0,0.4646,0.4952,14.0,0,1,Kolkata Knight Riders,Royal Challengers Bangalore,2023
0.4896,0.4667,1.0,0.5156,0.4848,12.0,0.5817,0.4773,4.0,0.524,0.6239,12.0,1,1,Rajasthan Royals,Chennai Super Kings,2023
0.6,0.6,0.0,0.4667,0.5714,1.0,0.4643,0.4643,0.0,0.3214,0.4444,2.0,0,1,Lucknow Super Giants,Punjab Kings,2023
0.5067,0.4667,2.0,0.5112,0.5614,14.0,0.75,0.75,1.0,0.625,0.7,1.0,0,0,Kolkata Knight Riders,Gujarat Titans,2023
0.4868,0.3864,1.0,0.4868,0.4595,10.0,0.5238,0.5106,0.0,0.5714,0.5278,4.0,1,1,Sunrisers Hyderabad,Delhi Capitals,2023
0.5817,0.4773,4.0,0.524,0.6239,12.0,0.4643,0.4643,0.0,0.3214,0.4444,2.0,1,0,Chennai Super Kings,Punjab Kings,2023
0.4896,0.4667,1.0,0.5156,0.4848,12.0,0.5584,0.5,5.0,0.5325,0.561,14.0,1,0,Rajasthan Royals,Mumbai Indians,2023
0.4735,0.5217,0.0,0.4646,0.4952,14.0,0.6,0.6,0.0,0.4667,0.5714,1.0,1,1,Royal Challengers Bangalore,Lucknow Super Giants,2023
0.5238,0.5106,0.0,0.5714,0.5278,4.0,0.75,0.75,1.0,0.625,0.7,1.0,1,1,Delhi Capitals,Gujarat Titans,2023
0.6,0.6,0.0,0.4667,0.5714,1.0,0.5817,0.4773,4.0,0.524,0.6239,12.0,0,0,Lucknow Super Giants,Chennai Super Kings,2023
